Vehicle_ID,St_01_Generic_Sensor,St_02_Generic_Sensor,St_03_Generic_Sensor,St_04_Generic_Sensor,St_06_Generic_Sensor,St_07_Generic_Sensor,St_08_Generic_Sensor,St_09_Generic_Sensor,St_10_Generic_Sensor,St_11_Generic_Sensor,St_12_Generic_Sensor,St_13_Generic_Sensor,St_14_Generic_Sensor,St_15_Generic_Sensor,St_16_Generic_Sensor,St_17_Generic_Sensor,St_18_Generic_Sensor,St_19_Generic_Sensor,St_21_Generic_Sensor,St_22_Generic_Sensor,St_23_Generic_Sensor,St_24_Generic_Sensor,St_25_Generic_Sensor,St_26_Generic_Sensor,St_27_Generic_Sensor,St_29_Generic_Sensor,St_30_Generic_Sensor,St_31_Generic_Sensor,St_32_Generic_Sensor,St_33_Generic_Sensor,St_34_Generic_Sensor,St_36_Generic_Sensor,St_37_Generic_Sensor,St_38_Generic_Sensor,St_39_Generic_Sensor,St_40_Generic_Sensor,St_05_Body_Robotic_Weld,St_20_Paint_Oven_Temp,St_28_Final_Legacy_Align,St_35_Final_Vibration,End_of_Line_Defect
961,53.21361379933772,35.13346914353721,47.55649014883938,42.96491309631733,51.32536525366141,51.95123964101348,54.14277011122515,53.3411190693857,47.36043481078029,46.892306710722245,50.673820264169144,42.34978913057291,51.34367392839631,50.288355815195,56.780987672360496,54.96152685611536,57.25573975202923,58.41787821124659,43.35528255838864,54.69862521501189,49.36274738676512,49.929078087205184,49.23230640380926,52.95665858261106,53.66815394659338,47.465216874083765,46.731807715644486,42.27794941651593,49.22828253281764,42.59858704198201,50.94245483520273,48.02254610450209,51.200432129624666,43.45380747906431,56.636202234253425,61.11093425347816,110.84750509310315,158.9622787335344,,0.7357806921482164,0
962,56.64576265066216,43.671817774550945,48.59246719289615,46.923334780155415,55.00664984854009,62.1268728817309,51.124257416722905,49.58373179832278,44.23419074113692,52.0297323391298,51.53248870935115,49.919895284006174,49.93042055580526,52.90325434877445,49.912033015643814,55.25235038570951,51.33136105758008,50.12301234844283,42.88817947780967,46.70661459106867,49.269534965121615,48.26095754194183,52.955673645938354,53.91766675565981,47.72410604842842,54.99050775441339,47.38105343089112,51.26786971768807,45.05765552174782,50.43299656090856,47.832902224528205,48.76423978316846,51.39103783682824,46.2787552181342,56.85628069710771,52.79940593580561,106.79634582096345,159.02417954899835,,0.46088532795128195,0
963,50.98260584850735,46.259545085756685,47.939721726197114,54.89799120788405,50.2320101522584,52.01243919694959,47.72833969279697,43.308828567838276,42.12780239470045,45.85858157144645,52.31291968463415,54.53567461916643,48.811492943815374,48.68890777081963,50.87415401347952,47.0764541098862,51.20239707617816,49.45077750236043,52.88285148103626,44.772128718575686,41.19548307191562,51.460368872992824,46.75764193407069,44.4012044677733,55.64610318938819,45.04789026336503,47.02901918020357,54.10408390485434,47.44715412419976,55.011394928767544,42.404681169983625,56.38761118022962,54.05239335577102,47.64565512915946,58.31116316598805,42.03854210656849,100.50147142723968,160.83652581347982,-1.8574806388644571,0.6986480305895,0
964,53.54501878794256,51.45829466594523,53.69304033046708,57.905551089543,44.829451498534404,48.06305260418856,43.99762726729048,56.68055869475795,57.40880374047293,45.9371480776565,45.83500278818713,48.70983093569603,48.77116922229601,43.19210234708729,51.21520757578125,48.380880466852155,55.834210761384085,56.16426203611167,50.33702897367309,48.506735612513424,47.71196162553113,58.05894101983903,49.86840527951293,44.77666095643637,50.141258314863,42.102876296531235,53.19294590598747,47.288012205758875,48.04735783110941,48.77423438779976,54.458516693708944,50.91293054890913,46.14597782897663,55.881579232796106,44.809159398831454,52.86834145716969,103.85966220305582,154.27694363896086,,0.34909538184881933,0
965,49.55132152856387,51.44669452821492,54.591815574669354,51.14355662637211,49.55428044129435,50.87806348533947,51.209028301185796,55.97166104709718,42.14014129328873,56.57260653186091,49.99990236764416,41.50464370832109,49.33023871571805,42.21583034873066,55.06581416107198,43.489644489976726,46.164450472386406,52.89923865897939,52.1528468755712,52.6010434263309,51.771731814043704,54.51834568105601,51.619888797955646,48.7909326920221,53.43510666987417,58.277634299094714,40.79611692483306,53.06223900139553,52.79584858279633,45.822739790751385,52.44504117417828,40.57852063690147,52.13514366620337,53.46252991016478,57.14807520847294,43.6638656762777,113.99935524666766,163.57013439205178,0.8853088635621422,0.49315639247034593,0
966,57.200586077247365,49.148881040144104,52.788694144661854,47.10413732946103,55.76462977244646,45.25183209629531,52.469200775254166,49.273645031959745,50.57043072303668,60.440938676917256,52.54208212582888,48.018422711268705,49.36835491352176,52.59615632006287,42.034443451777236,61.69904242674208,55.19420878243159,54.1726766977622,53.46597115158034,53.44205503449155,52.44941295214772,50.03217844181849,53.79491966833146,52.855520000031966,48.97862722364315,53.11501533401785,50.18962360411236,47.41331018534946,54.1600561881885,53.187552587936466,48.41239811809025,54.77132070242685,55.24208940894373,50.145600200884616,54.2294877961937,52.56118774209319,92.48598003512053,157.98094302033007,,0.5209183508927774,1
967,46.61803848970365,53.17622768301978,49.46008266627365,58.2300941968431,47.946593858858684,45.207866644314656,48.41283463700963,46.91135229961465,54.87967920136611,49.19323464492489,45.23282514077395,54.870430728874375,57.769655652023346,50.574887318625144,48.64902132364361,47.74141968382212,49.061632415863116,52.88497379922175,48.80249815622893,41.82361479874499,44.241121550600035,48.59352309048507,53.12308581905151,43.01415829094945,44.70903940939884,45.106041879587224,56.85320092152433,48.49408733477205,56.85293823026152,47.82440095602393,41.72809539158516,52.708485278612066,52.63542750603583,42.055848943029886,41.60355221114993,47.60531307712599,107.6221130468304,158.38264842963946,0.9484395544135293,0.49527038486666153,0
968,59.004702164554075,44.8687881234855,50.700900155007965,49.62703207422416,44.5859819654511,56.248384261889676,45.0949951834585,50.2901221764884,57.10855407903506,44.968203824385576,41.20093400645841,42.902124656590104,49.797463815133675,54.191057781159124,52.90610128692862,47.80881548635845,46.06509935787123,47.45442646643428,51.91177778769006,49.743946298471634,46.12189305175556,43.41740212080908,51.67624343350877,44.80988262463492,43.90208932976811,50.08770416248148,54.439494089162636,58.504256104461504,40.942905285625926,55.72376119214794,40.63508555132297,50.21577785158424,60.437650554755656,51.290977134457435,56.26977430602311,43.12828057544489,108.09659984596396,159.70071557195817,-1.587194089010809,0.6623419224100873,0
969,49.79921024677828,53.051175028469984,54.48860784229712,46.970957129228196,53.09727245183364,51.52080147471675,53.81231927577439,40.92750731740749,44.69374748312982,49.94484071259029,51.737458970991966,36.42661138792574,44.833738145574436,46.166152274968596,53.75305423766921,47.46529594273668,50.79200353255616,55.16164249498049,48.17781738028181,45.746073898309575,44.688859611089114,54.26669926404669,46.69926385873534,55.538674434768666,56.67065969452348,49.50701367963593,55.26653780673004,55.05236800149267,49.728099128174286,48.477094491667884,52.10663309003219,50.444062382016405,45.85222509072624,48.90078279671906,52.05586434398639,52.41523956130769,95.74449067656253,164.41658000030736,,0.6442183270428162,0
970,42.84612448940976,52.37371052419945,54.64655793603803,46.12533730912484,51.683057604012774,55.59504254244204,55.92273551321405,43.26396871503449,56.38979868361268,46.146115927174975,49.080103435463435,49.651291012374806,59.24322102715936,44.453017420533484,60.062326584454,45.485960901034844,46.863597535317126,52.582572068874164,62.97671214783946,44.174099253477905,47.85853264112939,47.204824757918566,47.91222314652714,56.08963171828438,48.95645000630405,42.81200824468722,47.56445878534382,45.582620158281195,48.64456617646019,58.41875581482689,53.47744056094669,52.32126044257189,55.04443801552462,47.03189734617934,45.70492123254046,53.19649842245418,109.20774350883377,163.57715407983787,,0.5601439168080159,0
971,50.64052207455395,51.88777366418955,36.548621843232326,44.02490826505573,46.14563155620965,41.87541995354127,54.76824389415778,48.502308199844286,50.806754483929254,56.48899192310979,56.69397245050982,42.98701814803462,49.72532507567645,54.05177125945958,51.214344139247714,55.533359524572,48.75897557197701,48.9491942998295,47.79979673605026,53.38187251751816,48.19895857615707,47.052753884272555,42.4883330185273,47.83842728672674,56.48062219739404,54.348500989893694,53.4267589914345,49.60787273664336,56.33140037289543,51.402107616410596,48.78165601790973,47.95437857010467,61.7719353862449,48.99403256502241,45.35318723844933,52.81889651661785,100.66639394049858,152.43132164451103,3.2757563076927534,0.5555080318332785,1
972,46.5947417126256,49.08979784457172,48.638889141136524,64.167902147283,48.83471178580433,45.12235696432524,57.94533143789269,53.07784289965715,52.86498123595091,53.01447362142365,53.29098722194678,41.3643770755689,49.17387798945959,51.52721593338562,49.925759518288196,50.59128068801408,53.48101907144036,47.85217670523858,53.220885040158464,44.13384064773541,56.85377832001849,45.33937746895627,52.28142462216474,50.798605328858,53.88678990762939,44.45539474374752,50.30163196909622,60.402761645005235,51.9447759696689,47.38851742026352,57.80753367613253,58.73002163049086,41.67265629343463,51.06391224474473,46.895908863223475,50.947343555923744,104.95100737767238,164.5041190670467,1.349265725441898,0.5338391345650823,0
973,54.20321774494362,59.15371912415631,48.87870604280257,57.104789327302946,49.091645361424014,51.49114062768597,46.742234361419854,49.07314782689114,58.79769722096161,52.9113433958919,48.41313244966363,49.46986365307597,45.45603314493678,47.96898582690091,43.99435489856369,49.085776254987564,47.415474649996604,48.87568329453664,44.37841192147302,56.27092780423963,46.52136993234988,52.56115125173932,54.51447366348369,41.67436300809984,45.5613250657539,42.887701927661155,53.56939894590967,48.345598936601476,53.253870288945684,55.80290463275965,42.152991094342795,53.5672070021842,49.93324401080271,46.75199740901243,46.467178834396734,50.52953943177669,101.99608042916707,161.74429533517534,,0.3153911905083015,0
974,46.73688010348805,52.46597844244939,53.34626282063081,46.71853341974861,50.03190967792775,45.87820173542825,42.92400221986205,47.22090812014154,53.055011473672934,49.42894778129217,43.24539325377764,57.65773676039861,46.160793688920265,49.32802459664213,46.59374503533748,42.103563563369306,45.728715472332475,55.04957148369219,59.787945515817,51.38652550660302,54.842180131670794,55.211985767930074,45.687286835498014,47.685954590519124,45.830871179008255,47.97536079766021,51.64077492458027,46.38212010204771,55.91952686707839,50.478475146122186,43.88402584612267,38.784943065560114,49.52218416955965,47.71841169579968,63.421308878635955,52.03631494345251,101.44154729724333,160.02991703507158,,0.5431987237331686,0
975,47.7690828339261,45.15832068373221,49.66614591144627,58.65912963360958,53.23282854909607,42.880135661904475,52.05303733484956,45.860759174761725,45.35755263566835,46.40766064873625,56.731450371199685,47.04956188531194,57.93734648722962,46.10218992003091,45.84963704816167,51.92726049340374,48.22331505643867,50.273286130224946,49.88361067613718,46.199407913661204,54.23868554310644,51.252874362645635,53.90813818561507,41.19084040020478,46.75619853857283,54.89616099550508,39.52853209561394,50.504019708515976,48.453744698184956,38.92700798176587,51.54435977964241,52.913373038639754,51.2113764097318,54.16267586314838,48.115995349034904,45.37032581519598,102.24583954711078,162.91240920742231,0.033024064715528934,0.5645045513215404,0
976,40.552296345272346,51.24152737867992,53.59591690474644,52.66651086701575,47.97398367397665,44.605446182353724,47.985206322544606,62.192743967055364,39.72378534955588,55.28071025075056,53.90925428433887,41.800449931852924,45.474481195669384,54.06693490075503,50.591996156987285,45.68572723672165,50.761949167975565,50.97660547464736,46.625159038360195,59.77624645174771,50.71934018935253,45.130874036963746,49.91982850004009,48.18266914933136,51.30920591050571,41.17624144383741,50.803568056468436,49.24785975906745,50.733394349511826,44.57970642586285,46.185985193431236,56.126901710686674,49.753005795305526,55.55560635071568,58.59068523331313,55.131155648768086,99.94682034096797,164.02087606744897,-0.40785753887660386,0.41623282407371565,0
977,47.73846840375462,53.762416885371096,44.60669614484724,52.37054000659574,53.491221471827714,48.39418081172321,54.93823903830511,44.630479178748786,53.199106206240046,49.450691246671724,56.43934377251256,38.11953407819149,46.188558834221666,51.00996521059462,46.198543027168604,49.70941539858476,47.80021816603896,48.16869328179797,45.00063138964495,54.229258941736035,51.437581898332986,52.54831277847219,51.059219046110236,55.65877846463247,41.12190066724853,51.84755888254842,48.707914116593734,39.7619752442952,56.300150918928686,46.76266570744173,67.04376622385055,53.77980096602145,37.50471973643463,52.779692458655234,29.97726870335139,44.97554402773166,104.52973694858878,158.72064376095332,0.3612715129551108,0.698038741699039,0
978,37.88060336685522,47.059457005378455,51.3002725773039,46.41041484941986,47.33255369784542,52.06550996385489,44.81510890655795,40.86063500160666,52.035684376046184,44.8190937067545,54.819271292532804,50.93755359482846,52.98971563350163,50.63528853943124,45.808769438795416,48.97141856704666,48.94440829320948,48.951513443513406,54.85873329742423,53.35483384349473,45.67144101232883,41.35405167077067,48.1093030240339,54.72149523632028,57.2063789980864,54.56895716273435,43.72217148496891,47.848120132744896,45.598654353081265,43.172795829233195,49.66484446423922,57.21939471854961,51.78247090765619,56.393623854326464,45.650291009346205,54.53181826985781,110.17057088830644,174.19165357597407,-0.6786512605472848,0.6513843499826039,0
979,42.08048588257138,55.4463612346555,54.50102826725247,47.429364109270274,58.331537065235025,58.575794997453485,45.18079061449858,47.12157896169366,46.0267168087709,57.758376919220524,43.90582600784036,51.05585365204402,42.230604036656416,53.52951930535404,48.67991499500098,56.4531120294929,56.955996469740825,52.397205938998724,45.72460393560145,54.17250387990056,52.797504766605115,45.99735431308034,52.447447797016274,46.03163891943426,46.30877792962614,45.81274156382974,44.13794369023823,48.51485457003773,56.987120262453935,52.87160568706184,48.80299605208373,53.270679424614656,55.530641738888654,51.96120790428445,44.964087934233575,50.22460185573594,97.63949809378212,157.8317049300926,1.1863801813880135,0.5440969214059891,0
980,53.80207328072149,51.91016852858005,42.62808565340926,49.7878798270838,58.43926892715541,44.73703637428159,50.34032109060568,52.58926828392796,50.91734458917309,62.355181200768506,52.306678281630134,49.21536528092092,55.06847149371371,47.0381091931688,47.58591580413117,53.586948222500915,54.43555874846927,56.486259037413106,40.94923727720193,50.27884419763337,31.400407753721105,54.49354796748589,39.57349578378178,47.065655572288925,40.905487328557626,59.71638150312461,53.151194194739,45.03396963871859,50.47414454178528,44.69931111663204,50.795511340901804,57.82861329128967,46.477974084685684,54.150984571130515,47.03119222572733,35.65089515241409,111.47835352203111,160.19506813630417,-1.4767046126365626,0.5300032217686763,0
981,53.92900079325416,38.28760831167327,62.568217341044516,40.17225502779939,45.71796837679515,44.99550696485761,50.87496757665538,50.54079519442764,43.22278980660083,50.78647093670422,54.7657403104713,54.72399510212153,53.052555686701695,57.999850200963536,36.54893727574803,55.04413569986825,46.05591222793574,53.70291194913298,52.63941364276501,57.47457841216871,50.49967454892604,49.75116240315094,59.22729637733146,55.2151820522009,52.4776102162801,52.49908177101351,46.743047607775836,51.15546101715836,33.81452213991267,53.19739396093345,45.356352579284156,47.289154554762746,52.47857993691193,51.04987586028735,56.074615290319066,46.26040485830803,102.16264256217048,166.36182170516625,,0.4494453592552711,0
982,52.12728780892483,51.498359886689634,55.954429664332594,47.565899283004654,43.872489692570795,42.745310168571635,53.37403729897871,46.24521780240771,51.79837166498219,51.78159945228894,50.553466759757455,54.121280837564065,49.30017486156356,43.69445647353399,48.00874597521916,43.03157103740044,51.77184067302528,56.491916811867554,49.47446715294539,49.40540343366422,50.83349239554472,46.94375026094752,52.24511488440608,44.94492177853689,50.526015488467216,55.61948827866578,41.09773112056534,53.888874689971836,54.5726389286259,47.079954735711404,46.510238774768865,28.74318220342178,53.720880704010355,47.902673743613825,44.08483431602857,55.80253243353069,110.21681997470627,158.63992877617113,-0.9678657672913418,0.49723655794771127,0
983,45.165119284353935,47.96985422793642,50.00676651232821,50.02244815616714,54.89103906916162,52.86557277770371,49.50818472464284,50.961567915382574,43.29981408468608,59.06087188560072,48.38155994425008,44.286661681449665,51.94408901442889,48.863801042497606,48.805298620590214,54.20950852782931,57.4257412822454,57.318899389390836,48.105561892981044,51.23162311130031,45.09089940232766,46.085089380677395,54.173836597003934,42.998685473958794,53.59141828326657,53.84255081806816,45.94045432545461,42.33648674025903,47.862967067341145,46.093412763421476,51.128976795191264,50.36136961128621,54.371359351387945,45.744489661823444,50.66194030711701,46.75689375426879,106.38993973535895,156.502748514258,,0.5820938837189251,0
984,49.7614432192901,52.68589907270868,45.85795946380616,56.547594532336184,51.2894173489241,50.62404947355543,40.4142562292791,55.54515563142431,56.04824091944624,48.5124409782291,47.6736116719012,55.50500888146553,57.828757357932226,57.874335532717,47.20828348384757,53.753329244931976,47.786650397273824,49.07128950195886,55.09577631191285,54.361277933106926,54.684529129589905,54.78428637922897,46.09385312794991,44.71854256203694,46.42880874327452,49.44081943847737,55.48403352521724,50.45127490961191,45.58055021515478,48.64434964053692,49.27000599597149,60.54420989340624,48.15154383356803,51.80441345446151,55.55784543472357,48.80051716366703,100.36972200047335,164.85577684098112,-0.20529358907970482,0.48481935661116604,0
985,49.98198730454716,54.72107420125907,49.12457424863147,46.917262269657144,52.75834103550841,45.17583465350159,67.25929237546245,51.02029089197999,60.50400283569436,55.625303506592715,46.178582002441274,50.40016915788365,54.0201769589776,50.02607374212091,46.450112994567505,51.09391118170236,45.237443400312166,54.388038919192745,46.62109977499192,50.628463717072464,52.13729281297489,51.690551095359005,46.22805379627913,56.60608667304697,50.44879307349317,57.457946384153004,51.37844128151724,46.27715295323311,51.57520657999415,54.444594399969986,46.51570825761397,55.618074081070056,50.53034958174149,48.62121150397806,46.826337901515856,55.372094114946094,109.5329621965362,165.07223256411643,-0.7092442951275025,0.5767725450066215,0
986,44.20817655403729,50.97581023570909,50.4190117980567,54.060690555572364,46.72622401401608,45.845886322172575,50.16761836949885,50.76933746609288,51.44501414802974,47.13955203966006,49.466952902770224,48.07077096016504,54.42186799698632,48.650429086898995,58.94629278903196,48.364144918765724,45.35297298471835,49.34900696928546,53.67994622774464,54.67281333123259,48.77721178471067,59.497899594844476,52.71038917107675,46.5959735173371,42.54904791796307,54.221133632535576,60.34750606188576,48.94178687061703,48.492622909331025,52.262963315204296,47.86559546369955,47.43181743673436,49.173748766352375,53.58532852543935,50.218636280236936,48.26323567015955,105.55701651939529,156.1465449165592,,0.5931739001165975,0
987,57.51699150883575,58.32626116972348,52.20331278406024,39.69753089964416,49.337730069218665,49.38035655596805,64.44264069544538,50.78598421200306,51.93804115238308,52.40434152093804,43.73863268096534,43.93757265604551,52.67115696464205,49.936952516574905,46.38142294589667,51.63661414010124,43.99444825106825,53.90637364826631,46.95238050316287,50.75957665568192,42.67784545098799,46.9614858496376,42.22199353646066,51.93314836236609,44.71778839289631,48.25770117498374,53.55463125569982,44.64304110593816,51.16750606584799,49.47081557188388,48.68520655948784,56.104848815890726,48.401512043139945,35.91971337317753,57.42804893509928,42.49017962864498,102.61778691008146,168.40315239605368,-0.09381737772966778,0.5872901961477571,0
988,54.386811452878355,49.10646557718252,57.50330424730016,55.835150877363674,48.275829135948065,49.66320901869527,49.370273727204456,46.27092560028795,52.93822923256965,45.17530774418575,40.86863989694986,45.42289933602486,49.019466526413154,55.79819598095601,47.94497850245327,45.72168970916937,51.68314099837478,38.08613585315585,50.131180336006764,52.94311459500421,47.54110838555866,51.78129722449577,50.4574364450452,50.72000814745023,43.444389764753524,45.174310310958134,44.16764378498124,43.78206127215048,44.93053148122722,49.45034801979372,43.838736425258666,58.792572970024814,50.97137428809079,52.65559799371956,51.13183548756429,54.35604787813899,106.23629021616803,160.17430614828012,,0.6554931693673127,0
989,48.89517913085168,53.12408911526938,47.61950765278577,45.49826516444118,51.521004927757375,44.801598522699074,44.73577317725998,52.247134862574484,51.38448593248326,48.72125643297851,47.248921537303396,44.425557235343746,49.45362081365924,46.840919490116036,56.342077838053456,52.27656975188723,46.40587048409079,50.68415097357069,54.96593230392382,42.567792324440674,51.046234952964355,53.63024406453464,47.09686316343497,59.61349499080045,57.24629437645958,53.279623250331454,48.34507377324077,54.70434775415234,57.200695313239464,51.24788813563521,41.68445000870818,43.42910100784299,47.19462062170164,50.107817927331645,35.11943686952224,50.08942686544009,109.37082431256023,154.59419417449078,-2.6743319089389574,0.6067425894724778,0
990,50.134429194972654,54.02471286818674,52.813549187862805,50.6513648453738,43.77139992503152,50.8859388928834,48.413351089224705,55.20935684666184,44.517521709898396,41.70981294756172,47.074264035648795,56.83141300376179,51.052569064158405,47.90104546692446,47.03118194466006,51.50892971726335,52.169762368551886,44.39906459731628,52.02818001275154,52.611262661126986,48.22725253019149,50.41485454077198,48.13851641876344,51.74824246821543,58.09142553989652,54.8622663039907,61.54174584702168,48.22679217389197,46.81754518663594,51.78507378398438,51.79215141819141,58.11098431955011,48.66774178208837,52.32782864932264,44.40088769124197,42.46847268935079,106.07149522655978,159.4138307344403,,0.3902283229812216,0
991,51.04191403973776,49.51327015553634,43.53785418699943,52.031715595896095,49.50332776987929,43.11871523780204,55.50253968625803,56.76115191504496,57.06481827232181,52.45743325880561,61.18987462196252,47.78038953310599,53.134357983662895,53.590930297385626,48.4923102013662,55.86169592615738,52.96718962089005,50.659559318496214,52.59335643191072,57.84749593377729,56.52774240823151,36.81155375652858,47.264058037680755,53.02587681814951,47.120886922010996,54.104960130554204,56.76884765719674,47.61616047211951,54.129611382205916,41.52077592085483,49.47074375145645,41.01114821687137,48.233176990863505,46.24946021657665,52.22574941058385,52.946071427619366,105.50201198339516,161.78771836769113,1.9701915441810476,0.5296756102060708,0
992,39.791325657878545,53.89387153988891,47.931996428373665,51.050897786779295,43.72110782579109,50.245065201156386,53.09629708924033,52.148417045484884,52.25086972849739,51.99900533667031,56.82132517606134,50.247277810723304,47.878191607457666,48.44236642682303,36.960291611034464,49.842426207697585,51.45623544474847,55.56908787911664,50.8216259015028,50.77108404377742,42.888638913566346,47.830621057064285,51.57240394521734,49.43194589329027,45.80868880295883,57.774156368793385,44.05506928293717,41.519476563730905,55.51298495308,49.78268327914376,50.59428248558981,50.854534520828764,54.84188836751403,46.8880995631621,41.08555676075793,49.25680699344409,112.06077857349189,166.43526466055283,,0.4941927954636496,0
993,48.764113087397014,47.02663506418916,51.883584239346796,49.46610120673017,47.42218111449629,49.112113821374706,51.53805560887402,50.073470975247865,52.79982401352975,44.89724827950854,48.98018299187723,39.30115241257438,52.60083595885877,44.67595318490105,46.90215131049696,42.81229537850248,57.595047843143604,41.83726447208039,53.86837204079867,54.62372219230415,51.14914663094776,46.729231354965364,53.51695977530406,43.43604006603664,52.97161662376959,51.737833469525825,56.25828097288021,50.10881708598294,52.768050001982175,51.03306836829208,50.1813539085438,51.07328390607654,46.11950911953301,53.48428301084299,58.89254632276744,49.60424131394064,118.10526393860522,152.9227835047774,,0.6916687385337302,1
994,46.59007876001101,47.88715790489391,53.45631245504402,43.79241857313355,49.51326093864879,52.00554567360178,49.69339502376654,59.38365641213508,55.04355692474706,60.97724820589381,49.84853269464077,43.90384997626679,48.78985826147842,49.78040732684682,52.13082559455537,48.688896511168494,47.04158831098172,43.15567385503505,51.286693994493035,57.260865988510886,42.687863708603075,53.744403979205444,55.82183840774066,47.193245895978116,53.49844401777556,50.141696444483195,49.01419051277454,49.196528278716364,46.57024185786001,52.769276556110654,52.64119275773971,46.13789284988285,45.312447098106084,54.07137588652684,55.667980591635356,47.058198202194404,107.87421508973061,160.9616291474896,-1.595699053867224,0.5732122832693074,1
995,44.99189995052542,43.43755654831844,46.2338376166769,45.55229540855254,52.5371686488876,56.056395782202245,50.64670963436349,50.60167489882445,54.825255061369376,50.38206603473966,55.25874011190845,46.21873806607795,51.192811154694006,45.33004412219618,58.07052919203132,59.6231923130472,44.624743954880785,53.80627109169381,52.13388066139454,58.86880352219418,50.97177654743205,51.25476161134059,42.45146076330827,43.50825420416609,46.08445408599996,48.61250073378594,52.801147261120185,44.2703472516922,44.24237013178926,47.70560479537032,50.65719772745213,48.96199697604541,50.813188923502935,50.16320449831526,47.91886988360402,42.002264788928784,111.84092223406378,162.09768927104915,0.9327265465462548,0.3984943404986303,0
996,48.594498535570224,51.20704558185024,47.79604151994043,54.98215971610802,52.95160125837676,48.14661759576768,49.25518425966706,47.579401006322755,56.17222318507885,49.29741444434083,49.930352899888966,59.809209173136324,50.413108033978574,50.41610168613404,46.64328671901674,49.3629250025122,51.9380218231673,46.74543109509202,46.742686467192904,36.09803960834826,52.78536707461674,57.43512215083187,46.477520463619506,55.001122889602115,51.28452277662614,54.73559191028404,57.149910926810634,50.198692976581796,47.913275512412596,45.79350044742604,51.77540354264773,51.79327354997964,55.637401654584195,47.43031329250862,46.66618786786637,48.23027717282293,101.3192746704843,158.8572834826994,,0.5255348863140925,0
997,58.988432634247616,51.62625837927172,57.302783177917725,47.013112706032935,53.80457408580431,50.00199513534156,55.98416307192512,46.554521921533976,52.272015989344965,45.11127637711183,49.05795701413362,48.463402140427846,51.95599215262657,48.20430060448735,45.66960212821046,50.55152304792872,35.43378440179378,43.48118049235781,48.32088905954842,49.37762383986502,55.08937473135807,47.038855958588364,48.32621297813123,49.98229038004805,51.56995617446098,54.37020931951006,58.742746274570685,41.84729359461279,49.48319173676428,53.14332249482554,62.32828250778593,47.52822358005102,44.328563272663615,57.66288642057937,47.72251773413318,56.68827143553611,109.92105527370747,158.97551421825457,-2.038460177804428,0.36010291675953604,0
998,53.20421430633505,55.89631579289615,55.809543098140225,49.48352203318254,42.5860496857808,40.09659837302021,54.57977244781024,45.98131874449614,45.703613000651885,53.905588593770744,48.73419332751203,48.3247237445382,51.815000192039676,49.413825934216916,49.926291897931684,53.60922629673887,46.143115506810524,40.99745541961269,51.37449706079874,48.6869452537011,47.8021784089555,45.210004489366796,56.96695899359967,44.10312118796707,55.30927241946653,49.48920802202572,50.872177464993555,51.13472726890261,48.26287091133151,37.81921583100991,59.22425176047942,55.447732063995915,55.496795826197136,50.986658688881086,46.58575988589002,48.534092960007634,98.95073887535878,159.26057663420409,0.984858972477717,0.7679157015690701,0
999,47.144105051086015,53.95570002177942,51.04228608526183,42.53956871454709,56.320431980616995,59.85860433019483,45.288089356564065,47.48355261031223,52.08416723650672,45.514041957654186,49.27706685638044,43.07329355665689,49.98750994704655,46.89949931168741,49.42502167658559,42.37849738835926,46.81726741304147,55.99358848355462,52.43313313957265,52.45694054488131,52.86213992901983,53.332642930050596,48.525570953171616,43.87223124233528,50.20608538223705,66.7457413365874,50.69829006369541,54.94384373707966,51.68429219131614,52.56308304583143,51.13706841027367,45.00858585727179,50.76008306823741,57.858669255975,54.752419233157184,44.39895891432531,102.4371043508976,161.04248612596567,,0.4262021158798492,0
1000,52.86291390678079,48.57602221676284,38.816774233896425,54.29286680762463,46.77600273754682,40.69703526702746,42.612931699868355,59.632510226811306,49.874043513507004,53.824172917824626,44.41518305371572,46.771457515115166,45.87806334501352,54.024899915546925,49.430408974580615,52.016320472885226,39.84903710507403,51.99841269380202,55.92556243744485,44.90330002735558,50.17810008783499,51.56891765617779,51.582080302715504,55.694404779955065,40.93389833247483,46.577042565170366,53.83457889690497,46.68499426850486,42.76344835671332,42.95422505190182,47.75871006503198,47.493303856509186,51.88488254529659,45.501088752721394,41.84278795487007,45.24119092815422,99.47948537435359,161.04599721935,1.6832211270637494,0.6322560186052473,1
1001,56.99677718293001,44.109101563328615,62.55566273845004,43.40258479929955,47.14104200913752,49.58565622431983,43.8695669553586,46.216503246638126,45.625705563109946,45.621093228212274,55.735171872609605,46.79475084635759,56.84566405668713,51.40191165498577,53.10981286621832,46.116977636204666,44.009542062325245,47.260684381971785,52.45525640363668,52.98850559220183,50.08092029846026,40.96590417891847,47.78281317143203,54.11432407195114,54.37229374576189,59.06527453403221,49.21543777780588,48.46134004392422,48.23579752104802,47.55888674409922,49.16979474471695,50.77505709566126,49.35539362250425,56.49353638992327,51.44826815420087,48.376503665939325,103.35289571740284,162.2877587478766,-1.0137248664777356,0.6321155606815616,0
